"YEAR","state","Type_of_Producer","Total","Coal","HydroElectric","Gas","Petroleum","Wind","wood","Nuclear","biomass","Other Gases","Pumped Storage","Geothermal","Other","Solar","GeoFips","GeoName","GdpinMioUSD","SunHours","sunUnit","AvgWindSpeed","UnitWind","Population","EducationIndex","dem_percent","rep_percent"
2015,"VT","Combined Heat and Power, Commercial Power",2959,0,0,133,850,0,1977,0,0,0,0,0,0,0,"50000","Vermont",33435,"4.13","hours","18.07","mph"," 626,358","14.01",66.1,30.7
2015,"VT","Electric Generators, Independent Power Producers",1081125,0,738812,0,0,120664,154634,0,18993,0,0,0,0,48022,"50000","Vermont",33435,"4.13","hours","18.07","mph"," 626,358","14.01",66.1,30.7
2015,"VT","Electric Generators, Electric Utilities",897963,0,400686,1361,2206,204701,289009,0,0,0,0,0,0,0,"50000","Vermont",33435,"4.13","hours","18.07","mph"," 626,358","14.01",66.1,30.7
2015,"WA","Total Electric Power Industry",109287458,5051915,73404916,13045927,21671,7075385,1692254,8160912,298948,395004,40021,0,99715,790,"53000","Washington",604253.8,"3.57","hours","15.03","mph"," 6,899,123","13.94",58,38.8
2015,"WA","Combined Heat and Power, Industrial Power",1537284,35967,0,58808,10277,0,1372004,0,14454,0,0,0,45774,0,"53000","Washington",604253.8,"3.57","hours","15.03","mph"," 6,899,123","13.94",58,38.8
2015,"WA","Combined Heat and Power, Commercial Power",34789,0,0,18608,316,0,0,0,15865,0,0,0,0,0,"53000","Washington",604253.8,"3.57","hours","15.03","mph"," 6,899,123","13.94",58,38.8
2015,"WA","Combined Heat and Power, Electric Power",998946,0,0,603942,0,0,0,0,0,395004,0,0,0,0,"53000","Washington",604253.8,"3.57","hours","15.03","mph"," 6,899,123","13.94",58,38.8
2015,"WA","Electric Generators, Independent Power Producers",13040863,5015948,279756,4255324,9345,3312161,0,0,114371,0,0,0,53959,0,"53000","Washington",604253.8,"3.57","hours","15.03","mph"," 6,899,123","13.94",58,38.8
2015,"WA","Electric Generators, Electric Utilities",93675576,0,73125160,8109246,1733,3763224,320249,8160912,154259,0,40021,0,-18,790,"53000","Washington",604253.8,"3.57","hours","15.03","mph"," 6,899,123","13.94",58,38.8
2015,"WI","Total Electric Power Industry",66360183,37180547,2340681,13398775,207750,1589381,999861,10008183,571059,0,0,0,62529,1417,"55000","Wisconsin",337714,"4.29","hours","18.40","mph"," 5,724,692","13.63",49.4,48.8
2015,"WI","Combined Heat and Power, Industrial Power",1801319,681767,163026,224067,113278,7456,549091,0,27366,0,0,0,35269,0,"55000","Wisconsin",337714,"4.29","hours","18.40","mph"," 5,724,692","13.63",49.4,48.8
2015,"WI","Combined Heat and Power, Commercial Power",106339,0,0,70444,26,0,0,0,35870,0,0,0,0,0,"55000","Wisconsin",337714,"4.29","hours","18.40","mph"," 5,724,692","13.63",49.4,48.8
2015,"WI","Combined Heat and Power, Electric Power",730927,0,0,619093,3281,0,0,0,108553,0,0,0,0,0,"55000","Wisconsin",337714,"4.29","hours","18.40","mph"," 5,724,692","13.63",49.4,48.8
2015,"WI","Electric Generators, Independent Power Producers",11332971,0,103287,142682,53,530708,167416,10008183,379225,0,0,0,0,1417,"55000","Wisconsin",337714,"4.29","hours","18.40","mph"," 5,724,692","13.63",49.4,48.8
2015,"WI","Electric Generators, Electric Utilities",52388626,36498780,2074368,12342490,91112,1051217,283354,0,20045,0,0,0,27260,0,"55000","Wisconsin",337714,"4.29","hours","18.40","mph"," 5,724,692","13.63",49.4,48.8
2015,"WV","Total Electric Power Industry",72295269,68056093,1385043,1303630,140214,1376232,0,0,4980,29077,0,0,0,0,"54000","West Virginia",75855,"3.65","hours","18.72","mph"," 1,853,881","12.84",29.7,68.6
2015,"WV","Combined Heat and Power, Industrial Power",1121474,539688,552703,6,0,0,0,0,0,29077,0,0,0,0,"54000","West Virginia",75855,"3.65","hours","18.72","mph"," 1,853,881","12.84",29.7,68.6
2015,"WV","Combined Heat and Power, Electric Power",405911,405548,0,363,0,0,0,0,0,0,0,0,0,0,"54000","West Virginia",75855,"3.65","hours","18.72","mph"," 1,853,881","12.84",29.7,68.6
2015,"WV","Electric Generators, Independent Power Producers",13725382,10800870,344965,1184654,13681,1376232,0,0,4980,0,0,0,0,0,"54000","West Virginia",75855,"3.65","hours","18.72","mph"," 1,853,881","12.84",29.7,68.6
2015,"WV","Electric Generators, Electric Utilities",57042502,56309986,487375,118608,126533,0,0,0,0,0,0,0,0,0,"54000","West Virginia",75855,"3.65","hours","18.72","mph"," 1,853,881","12.84",29.7,68.6
2015,"WY","Total Electric Power Industry",48966519,43091189,868261,722304,44898,3756708,0,0,0,405386,0,0,77772,0,"56000","Wyoming",36323.5,"6.06","hours","20.88","mph"," 575,251","13.70",26.6,69.9
2015,"WY","Combined Heat and Power, Industrial Power",1485541,419827,0,582192,364,0,0,0,0,405386,0,0,77772,0,"56000","Wyoming",36323.5,"6.06","hours","20.88","mph"," 575,251","13.70",26.6,69.9
2015,"WY","Electric Generators, Independent Power Producers",2693131,733913,9908,640,0,1948670,0,0,0,0,0,0,0,0,"56000","Wyoming",36323.5,"6.06","hours","20.88","mph"," 575,251","13.70",26.6,69.9
2015,"WY","Electric Generators, Electric Utilities",44787847,41937449,858353,139473,44535,1808038,0,0,0,0,0,0,0,0,"56000","Wyoming",36323.5,"6.06","hours","20.88","mph"," 575,251","13.70",26.6,69.9
2016,"AK","Total Electric Power Industry",6335034,594139,1659152,3040487,831330,169301,0,0,43017,0,0,0,-2392,0,"02000","Alaska",49820,"3.99","hours","16.35","mph"," 728,300","13.81",42.8,52.8
2016,"AK","Combined Heat and Power, Industrial Power",111473,0,0,62679,48292,0,0,0,502,0,0,0,0,0,"02000","Alaska",49820,"3.99","hours","16.35","mph"," 728,300","13.81",42.8,52.8
2016,"AK","Combined Heat and Power, Commercial Power",321729,107009,168147,1131,2927,0,0,0,42515,0,0,0,0,0,"02000","Alaska",49820,"3.99","hours","16.35","mph"," 728,300","13.81",42.8,52.8
2016,"AK","Combined Heat and Power, Electric Power",191982,191982,0,0,0,0,0,0,0,0,0,0,0,0,"02000","Alaska",49820,"3.99","hours","16.35","mph"," 728,300","13.81",42.8,52.8
2016,"AK","Electric Generators, Independent Power Producers",60468,0,0,0,0,60468,0,0,0,0,0,0,0,0,"02000","Alaska",49820,"3.99","hours","16.35","mph"," 728,300","13.81",42.8,52.8
2016,"AK","Electric Generators, Electric Utilities",5649381,295148,1491005,2976677,780110,108833,0,0,0,0,0,0,-2392,0,"02000","Alaska",49820,"3.99","hours","16.35","mph"," 728,300","13.81",42.8,52.8
2016,"AL","Total Electric Power Industry",142385098,34258406,6984803,57803618,45832,0,3297136,39901879,38110,24053,0,0,0,31261,"01000","Alabama",226896.5,"4.23","hours","14.70","mph"," 4,817,678","13.12",36.6,62
2016,"AL","Combined Heat and Power, Industrial Power",4255021,72290,0,1073389,14683,0,3070606,0,0,24053,0,0,0,0,"01000","Alabama",226896.5,"4.23","hours","14.70","mph"," 4,817,678","13.12",36.6,62
2016,"AL","Combined Heat and Power, Electric Power",4506703,0,0,4280173,0,0,226530,0,0,0,0,0,0,0,"01000","Alabama",226896.5,"4.23","hours","14.70","mph"," 4,817,678","13.12",36.6,62
2016,"AL","Electric Generators, Independent Power Producers",35632171,0,0,35557410,5390,0,0,0,38110,0,0,0,0,31261,"01000","Alabama",226896.5,"4.23","hours","14.70","mph"," 4,817,678","13.12",36.6,62
2016,"AL","Electric Generators, Electric Utilities",97991203,34186115,6984803,16892646,25760,0,0,39901879,0,0,0,0,0,0,"01000","Alabama",226896.5,"4.23","hours","14.70","mph"," 4,817,678","13.12",36.6,62
2016,"AR","Total Electric Power Industry",60445059,23800070,3569986,18171187,42363,0,1257121,13421022,112707,0,38824,0,5637,26142,"05000","Arkansas",130750.7,"4.69","hours","16.44","mph"," 2,947,036","12.99",34.8,62.4
2016,"AR","Combined Heat and Power, Industrial Power",1594982,49895,0,278974,3355,0,1257121,0,0,0,0,0,5637,0,"05000","Arkansas",130750.7,"4.69","hours","16.44","mph"," 2,947,036","12.99",34.8,62.4
2016,"AR","Combined Heat and Power, Commercial Power",43313,0,0,38682,0,0,0,0,4631,0,0,0,0,0,"05000","Arkansas",130750.7,"4.69","hours","16.44","mph"," 2,947,036","12.99",34.8,62.4
2016,"AR","Combined Heat and Power, Electric Power",1256411,0,0,1212971,0,0,0,0,43440,0,0,0,0,0,"05000","Arkansas",130750.7,"4.69","hours","16.44","mph"," 2,947,036","12.99",34.8,62.4
2016,"AR","Electric Generators, Independent Power Producers",14198248,4596002,44305,9459445,9318,0,0,0,64636,0,0,0,0,24542,"05000","Arkansas",130750.7,"4.69","hours","16.44","mph"," 2,947,036","12.99",34.8,62.4
2016,"AR","Electric Generators, Electric Utilities",43352105,19154174,3525681,7181115,29689,0,0,13421022,0,0,38824,0,0,1600,"05000","Arkansas",130750.7,"4.69","hours","16.44","mph"," 2,947,036","12.99",34.8,62.4
2016,"AZ","Total Electric Power Industry",108763449,30403392,7167763,34182808,51595,541582,176136,32377477,38242,0,58630,0,0,3765825,"04000","Arizona",373719,"6.57","hours","15.92","mph"," 6,561,516","13.50",49.4,49.1
2016,"AZ","Combined Heat and Power, Commercial Power",165193,0,0,141364,27,0,0,0,0,0,0,0,0,23802,"04000","Arizona",373719,"6.57","hours","15.92","mph"," 6,561,516","13.50",49.4,49.1
2016,"AZ","Combined Heat and Power, Electric Power",11206,0,0,11206,0,0,0,0,0,0,0,0,0,0,"04000","Arizona",373719,"6.57","hours","15.92","mph"," 6,561,516","13.50",49.4,49.1
2016,"AZ","Electric Generators, Independent Power Producers",18765113,0,0,14764618,0,541582,176136,0,38242,0,0,0,0,3244535,"04000","Arizona",373719,"6.57","hours","15.92","mph"," 6,561,516","13.50",49.4,49.1
2016,"AZ","Electric Generators, Electric Utilities",89821938,30403392,7167763,19265620,51568,0,0,32377477,0,0,58630,0,0,497488,"04000","Arizona",373719,"6.57","hours","15.92","mph"," 6,561,516","13.50",49.4,49.1
2016,"CA","Total Electric Power Industry",196963215,318876,28942121,97073664,175581,13509039,3029285,18907578,2909930,1426816,-259349,11457299,665664,18806711,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2016,"CA","Combined Heat and Power, Industrial Power",13701715,318876,0,10731340,135086,5361,584995,0,3767,1426816,0,0,487136,8338,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2016,"CA","Combined Heat and Power, Commercial Power",2858960,0,12256,1865916,408,6123,0,0,853055,0,0,0,-156,121358,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2016,"CA","Combined Heat and Power, Electric Power",16664260,0,0,15616091,0,0,798981,0,173501,0,0,0,73367,2320,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2016,"CA","Electric Generators, Independent Power Producers",82582662,0,1627061,35905155,7108,12793594,1645309,0,1649992,0,0,10638281,109465,18206698,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2016,"CA","Electric Generators, Electric Utilities",81155619,0,27302804,32955162,32979,703961,0,18907578,229615,0,-259349,819018,-4147,467998,"06000","California",3007187.7,"5.38","hours","13.54","mph"," 38,066,920","13.44",63.5,34.3
2016,"CO","Total Electric Power Industry",54418480,29948675,1902571,12679439,6975,9421204,85822,0,76483,0,-294186,0,53388,538109,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2016,"CO","Combined Heat and Power, Industrial Power",72632,7758,0,19520,15,3378,0,0,0,0,0,0,41961,0,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2016,"CO","Combined Heat and Power, Commercial Power",31044,0,11824,2067,0,1177,0,0,0,0,0,0,0,15976,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2016,"CO","Combined Heat and Power, Electric Power",203833,21393,0,152019,0,0,0,0,30421,0,0,0,0,0,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2016,"CO","Electric Generators, Independent Power Producers",11919633,0,202683,1773507,0,9277999,85822,0,46062,0,0,0,11427,522133,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2016,"CO","Electric Generators, Electric Utilities",42191338,29919524,1688064,10732326,6960,138650,0,0,0,0,-294186,0,0,0,"08000","Colorado",382584.7,"4.87","hours","20.16","mph"," 5,197,580","14.14",55.4,41.9
2016,"CT","Total Electric Power Industry",36496560,177370,224145,17951503,91735,12742,237232,16575492,618838,0,5587,0,577398,24518,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2016,"CT","Combined Heat and Power, Industrial Power",501698,0,0,499709,1990,0,0,0,0,0,0,0,0,0,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2016,"CT","Combined Heat and Power, Commercial Power",409492,0,0,406906,2586,0,0,0,0,0,0,0,0,0,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2016,"CT","Combined Heat and Power, Electric Power",254862,0,0,253669,1193,0,0,0,0,0,0,0,0,0,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2016,"CT","Electric Generators, Independent Power Producers",35256433,177370,207353,16742791,79681,12742,237232,16575492,618838,0,5587,0,577398,21949,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2016,"CT","Electric Generators, Electric Utilities",74075,0,16792,48429,6285,0,0,0,0,0,0,0,0,2569,"09000","Connecticut",276422.9,"3.84","hours","13.97","mph"," 3,592,053","14.05",59.3,39.2
2016,"DC","Total Electric Power Industry",76474,0,0,22702,1001,0,0,0,52771,0,0,0,0,0,"11000","District of Columbia",144554.8,0,0,"31.44","mph"," 633,736","14.93",92.1,5.4
2016,"DC","Combined Heat and Power, Commercial Power",23673,0,0,22672,1001,0,0,0,0,0,0,0,0,0,"11000","District of Columbia",144554.8,0,0,"31.44","mph"," 633,736","14.93",92.1,5.4
2016,"DC","Combined Heat and Power, Electric Power",52801,0,0,30,0,0,0,0,52771,0,0,0,0,0,"11000","District of Columbia",144554.8,0,0,"31.44","mph"," 633,736","14.93",92.1,5.4
2016,"DE","Total Electric Power Industry",8731261,479350,0,7787469,62571,5321,0,0,67987,277477,0,0,0,51086,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2016,"DE","Combined Heat and Power, Industrial Power",1288800,0,0,995092,0,0,0,0,16231,277477,0,0,0,0,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2016,"DE","Combined Heat and Power, Commercial Power",6653,0,0,0,0,5321,0,0,0,0,0,0,0,1332,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2016,"DE","Combined Heat and Power, Electric Power",235334,0,0,230283,5051,0,0,0,0,0,0,0,0,0,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2016,"DE","Electric Generators, Independent Power Producers",7120386,479350,0,6497830,48876,0,0,0,51756,0,0,0,0,42574,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2016,"DE","Electric Generators, Electric Utilities",80088,0,0,64264,8644,0,0,0,0,0,0,0,0,7180,"10000","Delaware",75786.5,"4.23","hours","12.91","mph"," 917,060","13.60",58.7,39.8
2016,"FL","Total Electric Power Industry",238262150,39429468,174551,158495445,2820303,0,1971856,29320022,2671282,4716,0,0,3150525,223983,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2016,"FL","Combined Heat and Power, Industrial Power",5358371,174842,0,1450005,25536,0,1666832,0,358606,4716,0,0,1677835,0,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2016,"FL","Combined Heat and Power, Commercial Power",84478,0,0,33444,0,0,0,0,47719,0,0,0,0,3315,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2016,"FL","Combined Heat and Power, Electric Power",4452653,732653,0,3593508,2936,0,11911,0,111644,0,0,0,0,0,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2016,"FL","Electric Generators, Independent Power Producers",12123015,0,0,8226306,3973,0,293113,0,2065726,0,0,0,1472690,61207,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2016,"FL","Electric Generators, Electric Utilities",216243634,38521973,174551,145192182,2787858,0,0,29320022,87587,0,0,0,0,159461,"12000","Florida",1106035.5,"5.67","hours","14.63","mph"," 19,361,792","13.42",47.9,51.2
2016,"GA","Total Electric Power Industry",133380416,37890474,3372677,52862464,211845,0,4302529,34480662,270887,0,-993024,0,100978,880923,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2016,"GA","Combined Heat and Power, Industrial Power",4753735,216068,15551,442521,126884,0,3776841,0,74816,0,0,0,101054,0,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2016,"GA","Combined Heat and Power, Commercial Power",7823,0,0,0,1687,0,0,0,3218,0,0,0,0,2918,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2016,"GA","Combined Heat and Power, Electric Power",493966,0,0,478516,4862,0,0,0,10589,0,0,0,0,0,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2016,"GA","Electric Generators, Independent Power Producers",12169799,0,7352,10664891,18759,0,525688,0,182264,0,0,0,0,770845,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2016,"GA","Electric Generators, Electric Utilities",115955092,37674406,3349774,41276536,59654,0,0,34480662,0,0,-993024,0,-76,107160,"13000","Georgia",622627.8,"4.74","hours","15.34","mph"," 9,907,756","13.41",49.5,49.3
2016,"HI","Total Electric Power Industry",9948845,1497380,90849,0,6640316,639127,0,0,359466,51006,0,260102,322089,88511,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2016,"HI","Combined Heat and Power, Industrial Power",354539,5526,37720,0,194504,0,0,0,65784,51006,0,0,0,0,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2016,"HI","Combined Heat and Power, Commercial Power",405150,0,0,0,3391,0,0,0,204896,0,0,0,196863,0,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2016,"HI","Combined Heat and Power, Electric Power",2808236,1491854,0,0,1304008,0,0,0,0,0,0,0,12374,0,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2016,"HI","Electric Generators, Independent Power Producers",1162788,0,36288,0,131172,639127,0,0,51296,0,0,260102,-40,44843,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2016,"HI","Electric Generators, Electric Utilities",5218132,0,16841,0,5007241,0,0,0,37490,0,0,0,112892,43668,"15000","Hawaii",82884.6,"6.02","hours","14.03","mph"," 1,392,704","13.80",63.7,34.3
2016,"IA","Total Electric Power Industry",54392507,25198347,916789,2960947,277773,20071999,1045,4702665,250670,0,0,0,12121,151,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2016,"IA","Combined Heat and Power, Industrial Power",1944475,1630768,0,212861,33405,0,0,0,55320,0,0,0,12121,0,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2016,"IA","Combined Heat and Power, Commercial Power",231966,87550,0,87416,5882,4094,1045,0,45979,0,0,0,0,0,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2016,"IA","Combined Heat and Power, Electric Power",4058,0,0,0,0,0,0,0,4058,0,0,0,0,0,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2016,"IA","Electric Generators, Independent Power Producers",12131586,0,8002,21,655,7297596,0,4702665,122648,0,0,0,0,0,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
2016,"IA","Electric Generators, Electric Utilities",40080421,23480029,908787,2660650,237831,12770309,0,0,22664,0,0,0,0,151,"19000","Iowa",194267.6,"4.55","hours","18.09","mph"," 3,078,116","13.60",44.9,53.1
